tags,status,list_date,open_houses,description.year_built,description.baths_3qtr,description.sold_date,description.sold_price,description.baths_full,description.name,description.baths_half,description.lot_sqft,description.sqft,description.baths,description.sub_type,description.baths_1qtr,description.garage,description.stories,description.beds,description.type,list_price,property_id,flags.is_new_construction,flags.is_for_rent,flags.is_subdivision,flags.is_contingent,flags.is_price_reduced,flags.is_pending,flags.is_foreclosure,flags.is_plan,flags.is_coming_soon,flags.is_new_listing,listing_id,price_reduced_amount,location.address.postal_code,location.address.state,location.address.coordinate.lon,location.address.coordinate.lat,location.address.city,location.address.state_code,location.address.line
"['central_air', 'central_heat', 'community_outdoor_space', 'single_story', 'garage_1_or_more', 'fenced_yard', 'rental_property']",sold,2023-12-04T23:26:06.000000Z,,1950.0,,2024-01-12,177500.0,1.0,,,6203.0,919.0,1.0,,,1.0,1.0,2.0,single_family,174900.0,7847213817.0,,,,,,,,,,False,2962223409.0,,73120.0,Oklahoma,-97.554115,35.562637,Oklahoma City,OK,1809 Churchill Way
['big_lot'],sold,2023-10-09T22:26:57.000000Z,,,,2024-01-12,102000.0,,,,273992.0,,0.0,,,,,,land,110000.0,7480938180.0,,,,,,,,,,False,2960391412.0,,73084.0,Oklahoma,-97.351857,35.540562,Spencer,OK,6700 N Post Rd
"['central_air', 'central_heat', 'community_outdoor_space', 'community_security_features', 'dishwasher', 'energy_efficient', 'fireplace', 'laundry_room', 'single_story', 'garage_1_or_more', 'garage_2_or_more', 'garage_3_or_more', 'master_bedroom', 'storm_shelter', 'open_floor_plan', 'floor_plan', 'efficient', 'ensuite', 'park']",sold,2023-12-01T09:25:31.000000Z,,2011.0,,2024-01-12,298800.0,2.0,,,7841.0,1946.0,2.0,,,3.0,1.0,3.0,single_family,297800.0,7198847099.0,,,,,,,,,,False,2962103311.0,,73132.0,Oklahoma,-97.670139,35.544445,Oklahoma City,OK,8905 NW 71st St
"['central_air', 'central_heat', 'community_outdoor_space', 'community_security_features', 'cul_de_sac', 'dishwasher', 'energy_efficient', 'fireplace', 'hardwood_floors', 'laundry_room', 'single_story', 'garage_1_or_more', 'garage_2_or_more', 'garage_3_or_more']",sold,2023-10-23T22:27:22.000000Z,,2003.0,,2024-01-12,272500.0,2.0,,,10890.0,2167.0,2.0,,,3.0,1.0,3.0,single_family,280000.0,8331821356.0,,,,,,,,,,False,2960810041.0,,73139.0,Oklahoma,-97.514931,35.397222,Oklahoma City,OK,109 SW 69th Ct
"['central_air', 'central_heat', 'community_outdoor_space', 'community_security_features', 'cul_de_sac', 'dishwasher', 'fireplace', 'laundry_room', 'single_story', 'garage_1_or_more', 'garage_2_or_more', 'gated_community', 'water_view', 'security']",sold,2023-12-08T12:25:59.000000Z,,2016.0,,2024-01-12,410000.0,2.0,,,8202.0,2165.0,2.0,,,2.0,1.0,4.0,single_family,415000.0,8091909269.0,,,,,,,,,,False,2962326858.0,,73120.0,Oklahoma,-97.554298,35.575167,Oklahoma City,OK,10348 Veneto Cir
"['central_air', 'central_heat', 'community_outdoor_space', 'single_story', 'garage_1_or_more', 'garage_2_or_more', 'storm_shelter', 'maintenance']",sold,2023-02-28T01:51:25.000000Z,,1968.0,,2024-01-12,200000.0,2.0,,1.0,8185.0,1629.0,3.0,,,2.0,1.0,3.0,single_family,200000.0,7208444594.0,,,,,False,,,,,False,2952822313.0,5000.0,73109.0,Oklahoma,-97.523049,35.411865,Oklahoma City,OK,537 SW 53rd St
"['cul_de_sac', 'no_hoa', 'big_lot', 'hoa']",sold,2023-12-12T17:26:25.000000Z,,,,2024-01-12,147500.0,,,,43560.0,,0.0,,,,,,land,160000.0,9031371252.0,,,,,,,,,,False,2962409797.0,,73013.0,Oklahoma,-97.411402,35.595714,Edmond,OK,12317 Thelmas Way
"['central_air', 'central_heat', 'community_outdoor_space', 'dishwasher', 'fireplace', 'laundry_room', 'single_story', 'garage_1_or_more', 'garage_2_or_more', 'open_floor_plan', 'floor_plan', 'master_suite', 'ensuite']",sold,2023-10-27T07:26:43.000000Z,,2016.0,,2024-01-12,267500.0,2.0,,,6094.0,1729.0,2.0,,,2.0,1.0,3.0,single_family,273900.0,7384935331.0,,,,,False,,,,,False,2960921010.0,16000.0,73142.0,Oklahoma,-97.641897,35.618828,Edmond,OK,7237 NW 145th St
"['central_air', 'central_heat', 'community_outdoor_space', 'single_story', 'garage_1_or_more', 'front_porch', 'fixer_upper']",sold,2023-11-20T19:42:15.000000Z,,1952.0,,2024-01-12,163000.0,1.0,,,7614.0,924.0,1.0,,,1.0,1.0,2.0,single_family,175000.0,8502336490.0,,,,,,,,,,False,2961861666.0,,73116.0,Oklahoma,-97.562356,35.537718,Oklahoma City,OK,2725 NW 64th St
"['central_air', 'central_heat', 'dishwasher', 'hardwood_floors', 'single_story', 'garage_1_or_more', 'updated_kitchen', 'big_yard', 'farm', 'ranch', 'new_roof']",sold,2023-11-09T08:25:44.000000Z,,1948.0,,2024-01-12,172500.0,1.0,,,8350.0,916.0,1.0,,,1.0,1.0,2.0,single_family,175000.0,7481082933.0,,,,,,,,,,False,2961481445.0,,73112.0,Oklahoma,-97.562554,35.509804,Oklahoma City,OK,2716 NW 38th St
"['central_air', 'central_heat', 'community_outdoor_space', 'community_security_features', 'dishwasher', 'energy_efficient', 'fireplace', 'single_story', 'garage_1_or_more', 'garage_2_or_more', 'garage_3_or_more', 'master_bedroom', 'storm_shelter']",sold,2023-11-08T23:26:12.000000Z,,2023.0,,2024-01-12,380000.0,2.0,,1.0,9239.0,2075.0,3.0,,,3.0,1.0,4.0,single_family,379900.0,9298648462.0,,,,,,,,,,False,2961470726.0,,73099.0,Oklahoma,-97.730453,35.576468,Yukon,OK,11712 NW 105th St
"['central_air', 'central_heat', 'community_outdoor_space', 'community_security_features', 'dishwasher', 'fireplace', 'laundry_room', 'single_story', 'garage_1_or_more', 'garage_2_or_more', 'garage_3_or_more', 'modern_kitchen', 'large_kitchen', 'open_kitchen', 'big_bathroom', 'floor_plan', 'library']",sold,2023-09-20T03:25:55.000000Z,,2002.0,,2024-01-12,339000.0,2.0,,,10350.0,2427.0,2.0,,,3.0,1.0,3.0,single_family,345000.0,8631876055.0,,,,,,,,,,False,2959818201.0,,73012.0,Oklahoma,-97.532474,35.640428,Edmond,OK,16700 Parkhurst Rd
"['central_air', 'central_heat', 'community_outdoor_space', 'dishwasher', 'laundry_room', 'washer_dryer', 'single_story', 'garage_1_or_more', 'garage_2_or_more', 'big_yard', 'fenced_yard', 'shopping']",sold,2023-12-28T18:25:58.000000Z,,1961.0,,2024-01-12,147000.0,1.0,,,8777.0,1016.0,1.0,,,2.0,1.0,3.0,single_family,140000.0,7675316174.0,,,,,,,,,,False,2962775171.0,,73114.0,Oklahoma,-97.533068,35.573039,Oklahoma City,OK,1212 NW 101st St
"['central_air', 'central_heat', 'community_outdoor_space', 'cul_de_sac', 'dishwasher', 'fireplace', 'laundry_room', 'two_or_more_stories', 'garage_1_or_more', 'garage_2_or_more', 'community_swimming_pool', 'granite_kitchen', 'updated_kitchen', 'ensuite', 'smart_homes', 'park', 'greenbelt']",sold,2023-12-02T22:25:38.000000Z,,1977.0,,2024-01-12,360000.0,3.0,,1.0,6050.0,3535.0,4.0,,,2.0,2.0,3.0,single_family,349000.0,8314573523.0,,,,,,,,,,False,2962191912.0,,73132.0,Oklahoma,-97.625702,35.559714,Oklahoma City,OK,6112 Shaftsbury Rd
"['central_air', 'central_heat', 'laundry_room', 'recreation_facilities', 'river_view', 'water_view', 'single_story', 'big_lot']",sold,2023-07-18T01:25:42.000000Z,,1997.0,,2024-01-12,165000.0,2.0,,,218236.0,1216.0,2.0,,,,1.0,3.0,single_family,165000.0,8159480710.0,,,,,,,,,,False,2957785438.0,,73099.0,Oklahoma,-97.807197,35.400775,Yukon,OK,6626 Pettijohn
"['central_air', 'central_heat', 'single_story', 'garage_1_or_more', 'granite_kitchen', 'big_yard', 'rental_property']",sold,2023-11-03T15:28:25.000000Z,,1968.0,,2024-01-12,130000.0,1.0,,,6490.0,937.0,1.0,,,1.0,1.0,3.0,single_family,132000.0,7482900037.0,,,,,False,,,,,False,2961331347.0,2000.0,73135.0,Oklahoma,-97.457772,35.412044,Oklahoma City,OK,5301 Foster Dr
"['central_air', 'central_heat', 'community_outdoor_space', 'dishwasher', 'energy_efficient', 'single_story', 'garage_1_or_more', 'garage_2_or_more', 'fenced_yard', 'floor_plan', 'big_lot', 'pond', 'playground', 'trails']",sold,2023-11-10T12:25:44.000000Z,,2023.0,,2024-01-12,280000.0,2.0,,,,1295.0,2.0,,,2.0,1.0,3.0,single_family,280000.0,9003331398.0,,,,,,,,,,False,2961519747.0,,73170.0,Oklahoma,,,Oklahoma City,OK,1204 SW 162nd St
"['central_air', 'central_heat', 'community_outdoor_space', 'corner_lot', 'dishwasher', 'fireplace', 'single_story', 'garage_1_or_more', 'garage_2_or_more', 'vaulted_ceiling', 'big_lot', 'ensuite', 'new_roof', 'shopping']",sold,2023-07-28T18:26:49.000000Z,,1991.0,,2024-01-12,255000.0,2.0,,,8002.0,1987.0,2.0,,,2.0,1.0,4.0,single_family,262500.0,7324213430.0,,,,,False,,,,,False,2958144611.0,7500.0,73012.0,Oklahoma,-97.539548,35.658195,Edmond,OK,18325 English Oak Ln
"['central_air', 'central_heat', 'community_outdoor_space', 'energy_efficient', 'fireplace', 'single_story', 'garage_1_or_more', 'garage_2_or_more']",sold,2023-11-10T21:27:18.000000Z,,1963.0,,2024-01-16,309900.0,3.0,,,9840.0,2276.0,3.0,,,2.0,1.0,4.0,single_family,309900.0,7877679688.0,,,,,False,,,,,False,2961539602.0,14000.0,73122.0,Oklahoma,-97.60548,35.504352,Oklahoma City,OK,4624 NW 33rd Ter
"['central_air', 'central_heat', 'community_golf', 'community_outdoor_space', 'community_security_features', 'fireplace', 'golf_course_lot_or_frontage', 'golf_course_view', 'recreation_facilities', 'single_story', 'garage_1_or_more', 'garage_2_or_more', 'garage_3_or_more', 'jack_and_jill_bathroom', 'golf_course', 'hoa']",sold,2023-11-07T16:27:13.000000Z,,1993.0,,2024-01-16,340000.0,2.0,,1.0,10951.0,2754.0,3.0,,,3.0,1.0,3.0,single_family,339900.0,8991935037.0,,,,,False,,,,,False,2961421252.0,30000.0,73099.0,Oklahoma,-97.734768,35.585748,Yukon,OK,11733 Hackney Ln
"['carport', 'central_air', 'central_heat', 'dishwasher', 'fireplace', 'washer_dryer', 'single_story', 'big_lot', 'golf_course', 'maintenance']",sold,2023-11-14T14:25:57.000000Z,,1960.0,,2024-01-16,223000.0,1.0,,,45738.0,1763.0,1.0,,,,1.0,3.0,single_family,225000.0,7366299978.0,,,,,,,,,,False,2961626303.0,,73121.0,Oklahoma,-97.456528,35.516445,Oklahoma City,OK,3125 Norcrest Dr
"['central_air', 'central_heat', 'community_outdoor_space', 'community_security_features', 'dishwasher', 'fireplace', 'laundry_room', 'two_or_more_stories', 'garage_1_or_more', 'garage_2_or_more', 'floor_plan', 'ensuite', 'private_courtyard', 'security', 'shopping']",sold,2023-10-13T21:48:09.000000Z,,1981.0,,2024-01-12,162500.0,2.0,,1.0,,1518.0,3.0,condo,,2.0,2.0,2.0,condos,169900.0,7815561734.0,,,,,False,,,,,False,2960543408.0,5100.0,73120.0,Oklahoma,-97.567764,35.56255,Oklahoma City,OK,9009 N May Ave Apt 178
"['central_air', 'central_heat', 'community_outdoor_space', 'community_security_features', 'dishwasher', 'fireplace', 'hardwood_floors', 'laundry_room', 'recreation_facilities', 'single_story', 'garage_1_or_more', 'garage_2_or_more', 'high_ceiling', 'storm_shelter', 'big_lot', 'handicap_access', 'views']",sold,2023-12-13T17:26:49.000000Z,,1992.0,,2024-01-12,510000.0,3.0,,1.0,40511.0,2985.0,4.0,,,2.0,1.0,4.0,single_family,500000.0,8237977490.0,,,,,,,,,,False,2962519598.0,,73013.0,Oklahoma,-97.455055,35.603696,Edmond,OK,3401 Rogers Dr
"['central_air', 'central_heat', 'community_outdoor_space', 'dishwasher', 'fireplace', 'hardwood_floors', 'laundry_room', 'single_story', 'garage_1_or_more', 'garage_2_or_more', 'garage_3_or_more', 'community_swimming_pool', 'modern_kitchen', 'open_kitchen', 'beautiful_backyard', 'open_floor_plan', 'floor_plan', 'shopping']",sold,2023-11-10T14:25:58.000000Z,,1995.0,,2024-01-12,362000.0,3.0,,,10799.0,2535.0,3.0,,,3.0,1.0,4.0,single_family,375000.0,8169927433.0,,,,,,,,,,False,2961523085.0,,73013.0,Oklahoma,-97.539696,35.617449,Edmond,OK,1516 NW 144th St
"['central_air', 'central_heat', 'community_outdoor_space', 'fireplace', 'two_or_more_stories', 'garage_1_or_more', 'garage_2_or_more', 'big_yard', 'fenced_yard', 'master_bedroom', 'rental_property', 'new_roof', 'shopping']",sold,2023-10-18T17:27:02.000000Z,,1965.0,,2024-01-12,210000.0,2.0,,,7200.0,2156.0,2.0,,,2.0,2.0,4.0,single_family,225000.0,7596581461.0,,,,,False,,,,,False,2960656207.0,5000.0,73159.0,Oklahoma,-97.556508,35.389028,Oklahoma City,OK,7709 S Hillcrest Dr
"['central_air', 'central_heat', 'community_outdoor_space', 'dishwasher', 'fireplace', 'laundry_room', 'single_story', 'garage_1_or_more', 'garage_2_or_more', 'big_yard', 'fenced_yard', 'shopping']",sold,2023-11-21T19:42:49.000000Z,,1979.0,,2024-01-12,230000.0,2.0,,,8377.0,1645.0,2.0,,,2.0,1.0,3.0,single_family,229000.0,7121048958.0,,,,,,,,,,False,2961896671.0,,73162.0,Oklahoma,-97.637408,35.575439,Oklahoma City,OK,10408 White Oak Canyon Rd
"['central_air', 'central_heat', 'community_outdoor_space', 'dishwasher', 'energy_efficient', 'fireplace', 'two_or_more_stories', 'garage_1_or_more', 'garage_2_or_more', 'garage_3_or_more', 'big_lot', 'views']",sold,2023-11-01T13:28:56.000000Z,,2023.0,,2024-01-12,442015.0,3.0,,1.0,21850.0,2555.0,4.0,,,3.0,2.0,4.0,single_family,449990.0,7654834883.0,,,,,,,,,,False,2961062943.0,,73099.0,Oklahoma,-97.698815,35.570221,Yukon,OK,10117 NW 98th St
"['central_air', 'central_heat', 'community_outdoor_space', 'dishwasher', 'fireplace', 'hardwood_floors', 'single_story', 'garage_1_or_more', 'garage_2_or_more']",sold,2023-10-11T17:27:19.000000Z,,1962.0,,2024-01-12,153000.0,2.0,,,10285.0,1464.0,2.0,,,2.0,1.0,3.0,single_family,162500.0,8255842397.0,,,,,False,,,,,False,2960446044.0,2500.0,73127.0,Oklahoma,-97.650051,35.473807,Oklahoma City,OK,604 Skylark Dr
"['central_air', 'central_heat', 'community_outdoor_space', 'dishwasher', 'energy_efficient', 'laundry_room', 'single_story', 'garage_1_or_more', 'garage_2_or_more', 'front_porch', 'shopping']",sold,2023-12-13T00:25:51.000000Z,,2008.0,,2024-01-12,185000.0,2.0,,,6970.0,1101.0,2.0,,,2.0,1.0,3.0,single_family,180000.0,7753824018.0,,,,,,,,,,False,2962502749.0,,73078.0,Oklahoma,-97.741536,35.607619,Piedmont,OK,11921 NW 135th St
"['central_air', 'central_heat', 'community_outdoor_space', 'single_story', 'garage_1_or_more', 'garage_2_or_more', 'big_yard', 'fenced_yard', 'outbuilding']",sold,2023-11-30T21:27:08.000000Z,,1968.0,,2024-01-12,188000.0,2.0,,,6970.0,1269.0,2.0,,,2.0,1.0,3.0,single_family,179990.0,8310899358.0,,,,,False,,,,,False,2962089895.0,3000.0,73139.0,Oklahoma,-97.537055,35.374794,Oklahoma City,OK,1212 SW 92nd St
"['central_air', 'central_heat', 'community_outdoor_space', 'community_security_features', 'dishwasher', 'fireplace', 'hardwood_floors', 'laundry_room', 'swimming_pool', 'two_or_more_stories', 'garage_1_or_more', 'garage_2_or_more', 'garage_3_or_more', 'modern_kitchen', 'large_kitchen', 'big_yard', 'storm_shelter', 'big_lot', 'water_view', 'new_roof', 'lake', 'groundscare']",sold,2023-11-02T17:27:52.000000Z,,2014.0,,2024-01-12,632500.0,3.0,,1.0,14375.0,3825.0,4.0,,,3.0,2.0,4.0,single_family,650000.0,7170311202.0,,,,,False,,,,,False,2961297781.0,18000.0,73170.0,Oklahoma,-97.557462,35.332277,Oklahoma City,OK,13609 Portofino Strada
"['central_air', 'central_heat', 'single_story', 'garage_1_or_more', 'open_floor_plan', 'floor_plan', 'no_hoa']",sold,2023-10-19T14:26:22.000000Z,,2005.0,,2024-01-12,165000.0,2.0,,,5001.0,952.0,2.0,,,1.0,1.0,2.0,single_family,157000.0,8754645631.0,,,,,False,,,,,False,2960688469.0,6000.0,73117.0,Oklahoma,-97.424327,35.46952,Oklahoma City,OK,404 Eagle Creek Way
"['central_air', 'central_heat', 'community_outdoor_space', 'community_security_features', 'dishwasher', 'energy_efficient', 'fireplace', 'laundry_room', 'single_story', 'garage_1_or_more', 'garage_2_or_more', 'garage_3_or_more', 'coffer_ceiling']",sold,2023-12-05T02:25:33.000000Z,,2017.0,,2024-01-12,320000.0,2.0,,,8398.0,2008.0,2.0,,,3.0,1.0,3.0,single_family,325000.0,8726859512.0,,,,,,,,,,False,2962226639.0,,73064.0,Oklahoma,-97.72216,35.424135,Mustang,OK,11220 SW 41st Ter
"['central_heat', 'community_outdoor_space', 'community_security_features', 'dishwasher', 'fireplace', 'lake_view', 'recreation_facilities', 'spa_or_hot_tub', 'water_view', 'swimming_pool', 'two_or_more_stories', 'garage_1_or_more', 'garage_2_or_more', 'garage_3_or_more', 'basement', 'updated_kitchen', 'storm_shelter', 'front_porch', 'wrap_around_porch', 'solar_system', 'big_lot', 'pond', 'shopping']",sold,2023-09-25T16:30:21.000000Z,,2013.0,,2024-01-12,810000.0,3.0,,,305264.0,3001.0,3.0,,,4.0,2.0,3.0,single_family,839900.0,7241852365.0,,,,,False,,,,,False,2959966784.0,4000.0,73013.0,Oklahoma,-97.391432,35.607825,Edmond,OK,7824 E Memorial Rd
"['central_air', 'central_heat', 'community_outdoor_space', 'fireplace', 'single_story', 'garage_1_or_more', 'garage_2_or_more', 'high_ceiling', 'shopping']",sold,2023-11-30T14:25:47.000000Z,,1984.0,,2024-01-12,220000.0,2.0,,,6970.0,1318.0,2.0,,,2.0,1.0,3.0,single_family,220000.0,8125196929.0,,,,,True,,,,,False,2962074638.0,5000.0,73170.0,Oklahoma,-97.522168,35.335219,Oklahoma City,OK,13320 Turtle Creek Dr
"['community_outdoor_space', 'community_security_features', 'corner_lot', 'cul_de_sac', 'fireplace', 'laundry_room', 'swimming_pool', 'single_story', 'garage_1_or_more', 'garage_2_or_more', 'garage_3_or_more', 'vaulted_ceiling', 'master_suite', 'ensuite', 'farm']",sold,2023-12-28T15:26:03.000000Z,,2008.0,,2024-01-12,1299000.0,4.0,,1.0,28288.0,4398.0,5.0,,,4.0,1.0,4.0,single_family,1299000.0,8351316336.0,,,,,,,,,,False,2962771499.0,,73013.0,Oklahoma,-97.534539,35.632105,Edmond,OK,15842 Farm Cove Rd
"['central_air', 'central_heat', 'community_outdoor_space', 'community_security_features', 'dishwasher', 'fireplace', 'hardwood_floors', 'basement', 'two_or_more_stories', 'garage_1_or_more', 'garage_2_or_more', 'private_backyard', 'high_ceiling', 'rental_property']",sold,2023-12-02T20:25:41.000000Z,,1928.0,,2024-01-12,327500.0,1.0,,1.0,8159.0,2018.0,2.0,,,2.0,2.0,4.0,single_family,335000.0,8054613308.0,,,,,,,,,,False,2962190591.0,,73105.0,Oklahoma,-97.500264,35.487128,Oklahoma City,OK,710 NE 17th St
"['central_air', 'central_heat', 'community_outdoor_space', 'dishwasher', 'fireplace', 'laundry_room', 'two_or_more_stories', 'garage_1_or_more', 'garage_2_or_more', 'floor_plan', 'new_roof']",sold,2023-08-18T15:27:27.000000Z,,1976.0,,2024-01-12,238000.0,2.0,,1.0,9727.0,1921.0,3.0,,,2.0,2.0,3.0,single_family,238000.0,8556489499.0,,,,,False,,,,,False,2958837032.0,1900.0,73162.0,Oklahoma,-97.650445,35.570237,Oklahoma City,OK,7704 Wegner Way
"['community_outdoor_space', 'dishwasher', 'washer_dryer', 'single_story', 'garage_1_or_more', 'groundscare']",sold,2023-11-04T05:27:03.000000Z,,1956.0,,2024-01-12,106000.0,1.0,,,7841.0,858.0,1.0,,,1.0,1.0,3.0,single_family,112000.0,7507880814.0,,,,,,,,,,False,2961357371.0,,73110.0,Oklahoma,-97.381228,35.472742,Midwest City,OK,1101 Hickory Ln
"['central_air', 'central_heat', 'community_outdoor_space', 'dishwasher', 'energy_efficient', 'fireplace', 'single_story', 'garage_1_or_more', 'garage_2_or_more', 'garage_3_or_more', 'ensuite']",sold,2023-06-30T18:54:27.000000Z,,2023.0,,2024-01-12,434500.0,2.0,,1.0,10019.0,2147.0,3.0,,,3.0,1.0,3.0,single_family,428000.0,9883552096.0,,,,,,,,,,False,2957278412.0,,73142.0,Oklahoma,-97.6325,35.621181,Oklahoma City,OK,6620 NW 148th St
"['central_air', 'central_heat', 'community_outdoor_space', 'community_security_features', 'dishwasher', 'fireplace', 'laundry_room', 'single_story', 'garage_1_or_more', 'garage_2_or_more', 'granite_kitchen', 'modern_kitchen', 'large_kitchen', 'shopping']",sold,2023-11-27T21:26:40.000000Z,,2001.0,,2024-01-12,209000.0,2.0,,,3598.0,1392.0,2.0,,,2.0,1.0,3.0,single_family,209000.0,7637181039.0,,,,,,,,,,False,2961988436.0,,73120.0,Oklahoma,-97.55955,35.601282,Oklahoma City,OK,12913 Meadows Dr
"['central_air', 'central_heat', 'community_outdoor_space', 'single_story', 'garage_1_or_more', 'fenced_yard', 'rental_property']",sold,2023-12-04T23:26:06.000000Z,,1950.0,,2024-01-12,177500.0,1.0,,,6203.0,919.0,1.0,,,1.0,1.0,2.0,single_family,174900.0,7847213817.0,,,,,,,,,,False,2962223409.0,,73120.0,Oklahoma,-97.554115,35.562637,Oklahoma City,OK,1809 Churchill Way
['big_lot'],sold,2023-10-09T22:26:57.000000Z,,,,2024-01-12,102000.0,,,,273992.0,,0.0,,,,,,land,110000.0,7480938180.0,,,,,,,,,,False,2960391412.0,,73084.0,Oklahoma,-97.351857,35.540562,Spencer,OK,6700 N Post Rd
"['central_air', 'central_heat', 'community_outdoor_space', 'community_security_features', 'dishwasher', 'energy_efficient', 'fireplace', 'laundry_room', 'single_story', 'garage_1_or_more', 'garage_2_or_more', 'garage_3_or_more', 'master_bedroom', 'storm_shelter', 'open_floor_plan', 'floor_plan', 'efficient', 'ensuite', 'park']",sold,2023-12-01T09:25:31.000000Z,,2011.0,,2024-01-12,298800.0,2.0,,,7841.0,1946.0,2.0,,,3.0,1.0,3.0,single_family,297800.0,7198847099.0,,,,,,,,,,False,2962103311.0,,73132.0,Oklahoma,-97.670139,35.544445,Oklahoma City,OK,8905 NW 71st St
"['central_air', 'central_heat', 'community_outdoor_space', 'community_security_features', 'cul_de_sac', 'dishwasher', 'energy_efficient', 'fireplace', 'hardwood_floors', 'laundry_room', 'single_story', 'garage_1_or_more', 'garage_2_or_more', 'garage_3_or_more']",sold,2023-10-23T22:27:22.000000Z,,2003.0,,2024-01-12,272500.0,2.0,,,10890.0,2167.0,2.0,,,3.0,1.0,3.0,single_family,280000.0,8331821356.0,,,,,,,,,,False,2960810041.0,,73139.0,Oklahoma,-97.514931,35.397222,Oklahoma City,OK,109 SW 69th Ct
"['central_air', 'central_heat', 'community_outdoor_space', 'community_security_features', 'cul_de_sac', 'dishwasher', 'fireplace', 'laundry_room', 'single_story', 'garage_1_or_more', 'garage_2_or_more', 'gated_community', 'water_view', 'security']",sold,2023-12-08T12:25:59.000000Z,,2016.0,,2024-01-12,410000.0,2.0,,,8202.0,2165.0,2.0,,,2.0,1.0,4.0,single_family,415000.0,8091909269.0,,,,,,,,,,False,2962326858.0,,73120.0,Oklahoma,-97.554298,35.575167,Oklahoma City,OK,10348 Veneto Cir
"['central_air', 'central_heat', 'community_outdoor_space', 'single_story', 'garage_1_or_more', 'garage_2_or_more', 'storm_shelter', 'maintenance']",sold,2023-02-28T01:51:25.000000Z,,1968.0,,2024-01-12,200000.0,2.0,,1.0,8185.0,1629.0,3.0,,,2.0,1.0,3.0,single_family,200000.0,7208444594.0,,,,,False,,,,,False,2952822313.0,5000.0,73109.0,Oklahoma,-97.523049,35.411865,Oklahoma City,OK,537 SW 53rd St
"['cul_de_sac', 'no_hoa', 'big_lot', 'hoa']",sold,2023-12-12T17:26:25.000000Z,,,,2024-01-12,147500.0,,,,43560.0,,0.0,,,,,,land,160000.0,9031371252.0,,,,,,,,,,False,2962409797.0,,73013.0,Oklahoma,-97.411402,35.595714,Edmond,OK,12317 Thelmas Way
